Time      (s),ISP     (m/s),C*      (m/s),Pe/Pb     (-),Thrust    (N),Impulse  (Ns),P tank (psia),P inj. (psia),P comb (psia),P crit (psia),O/F       (-),m. ox. (kg/s),Gox (kg/s-m2),r.     (mm/s),Ullage       
1.4269999999999536,954.8077453159292,785.7728223672242,0.5178639765235857,1949.709903309733,2845.279232617401,647.53844206876,516.327693324224,136.8980460939468,386.5399463883989,4.2061054885073315,1.6497618674807277,380.9276237508133,3.9038839148436093,0.5959697992563906
1.4279999999999535,954.7996371665821,785.771213165306,0.5178513855666544,1949.6499354121834,2847.228882552813,647.5150325019542,516.3075156593052,136.89471765736803,386.5248571468333,4.206053687459362,1.649721231853483,380.8381609255327,3.9034253728917983,0.5960468804406452
1.4289999999999534,954.7915286685986,785.769603904488,0.51783879460345,1949.5899674847597,2849.178472520298,647.4916234094795,516.287338468707,136.89138921913067,386.5097682977452,4.20600188577522,1.6496805962276582,380.74873669461635,3.9029669749612417,0.5961239561705829
1.4299999999999533,954.783419821944,785.7679945847661,0.5178262036339489,1949.529999527381,2851.1280025198253,647.4682147912334,516.2671617523268,136.8880607792291,386.49467984105473,4.20595008345482,1.649639960603201,380.6593510330384,3.902508720974327,0.5962010264468245
1.4309999999999532,954.77531062659,785.7663852061363,0.5178136126581446,1949.4700315399948,2853.077472551365,647.4448066471115,516.2469855100667,136.88473233766098,386.4795917766853,4.205898280498079,1.6495993249800707,380.5700039157972,3.902050610853515,0.5962780912699908
1.431999999999953,954.7672010825063,785.7647757685947,0.5178010216760215,1949.4100635225345,2855.0268826148877,647.421398977009,516.2268097418249,136.88140389442273,386.46450410455793,4.205846476904923,1.6495586893582208,380.48069531791157,3.901592644521317,0.5963551506407042
1.432999999999953,954.7590911896614,785.7631662721368,0.5177884306875669,1949.3500954749336,2856.9762327103626,647.3979917808213,516.2066344475008,136.87807544951048,386.4494168245939,4.205794672675263,1.6495180537376042,380.39142521442204,3.901134821900302,0.5964322045595851
1.4339999999999529,954.7509809480242,785.7615567167588,0.5177758396927644,1949.290127397126,2858.9255228377597,647.3745850584464,516.1864596269934,136.87474700292043,386.43432993671485,4.205742867809017,1.6494774181181746,380.3021935803901,3.900677142913102,0.5965092530272538
1.4349999999999528,954.742870357569,785.7599471024567,0.5177632486916113,1949.2301592890635,2860.8747529970487,647.3511788097794,516.1662852802044,136.8714185546513,386.41924344084424,4.205691062306114,1.649436782499893,380.213000390901,3.9002196074824123,0.5965862960443312
1.4359999999999526,954.7347594182585,785.7583374292262,0.5177506576840798,1949.1701911506607,2862.8239231881994,647.3277730347158,516.146111407032,136.86809010469634,386.4041573369025,4.20563925616646,1.649396146882706,380.1238456210581,3.8997622155309677,0.5966633336114381
1.4369999999999525,954.7266481300685,785.756727697064,0.5177380666701686,1949.1102229818716,2864.773033411181,647.3043677331522,516.1259380073759,136.86476165305464,386.38907162481183,4.205587449389981,1.6493555112665732,380.03472924598896,3.8993049669815814,0.5967403657291942
1.4379999999999524,954.7185364929622,785.7551179059648,0.5177254756498542,1949.0502547826165,2866.722083665964,647.2809629049837,516.1057650811359,136.86143319972047,386.3739863044939,4.205535641976592,1.6493148756514462,379.9456512408411,3.8988478617571105,0.5968173923982204
1.4389999999999523,954.7104245069113,785.7535080559251,0.5177128846231266,1948.990286552835,2868.671073952517,647.2575585501063,516.085592628211,136.85810474469068,386.3589013758701,4.205483833926211,1.649274240037279,379.856611580784,3.8983908997804777,0.5968944136191366
1.4399999999999522,954.7023121718864,785.7518981469408,0.5177002935899739,1948.9303182924668,2870.620004270809,647.2341546684173,516.0654206485009,136.85477628796272,386.34381683886255,4.205432025238756,1.649233604424027,379.76761024100864,3.8979340809746628,0.596971429392562
1.440999999999952,954.6941994878539,785.7502881790078,0.5176877025503777,1948.87035000144,2872.5688746208107,647.2107512598117,516.0452491419064,136.8514478295311,386.32873269339376,4.205380215914146,1.6491929688116438,379.678647196727,3.897477405262701,0.5970484397191166
